,Title,Year,Authors,Journal,Journal Acronym,Rank
34,F2-NeRF: Fast Neural Radiance Field Training with Free Camera Trajectories.,2023,"Peng Wang, Yuan Liu, Zhaoxi Chen, Lingjie Liu, Ziwei Liu, Taku Komura, Christian Theobalt, Wenping Wang",CoRR abs/2303.15951 ,CORR,
35,SparseNeRF: Distilling Depth Ranking for Few-shot Novel View Synthesis.,2023,"Guangcong Wang, Zhaoxi Chen, Chen Change Loy, Ziwei Liu",CoRR abs/2303.16196 ,CORR,
36,SynBody: Synthetic Dataset with Layered Human Models for 3D Human Perception and Modeling.,2023,"Zhitao Yang, Zhongang Cai, Haiyi Mei, Shuai Liu, Zhaoxi Chen, Weiye Xiao, Yukun Wei, Zhongfei Qing, Chen Wei, Bo Dai, Wayne Wu, Chen Qian, Dahua Lin, Ziwei Liu, Lei Yang",CoRR abs/2303.17368 ,CORR,
37,Robo3D: Towards Robust and Reliable 3D Perception against Corruptions.,2023,"Lingdong Kong, Youquan Liu, Xin Li, Runnan Chen, Wenwei Zhang, Jiawei Ren, Liang Pan, Kai Chen, Ziwei Liu",CoRR abs/2303.17597 ,CORR,
38,ReMoDiffuse: Retrieval-Augmented Motion Diffusion Model.,2023,"Mingyuan Zhang, Xinying Guo, Liang Pan, Zhongang Cai, Fangzhou Hong, Huirong Li, Lei Yang, Ziwei Liu",CoRR abs/2304.01116 ,CORR,
39,Detecting and Grounding Multi-Modal Media Manipulation.,2023,"Rui Shao, Tianxing Wu, Ziwei Liu",CoRR abs/2304.02556 ,CORR,
40,DiffMimic: Efficient Motion Mimicking with Differentiable Physics.,2023,"Jiawei Ren, Cunjun Yu, Siwei Chen, Xiao Ma, Liang Pan, Ziwei Liu",CoRR abs/2304.03274 ,CORR,
41,RoboBEV: Towards Robust Bird's Eye View Perception under Corruptions.,2023,"Shaoyuan Xie, Lingdong Kong, Wenwei Zhang, Jiawei Ren, Liang Pan, Kai Chen, Ziwei Liu",CoRR abs/2304.06719 ,CORR,
42,Text2Performer: Text-Driven Human Video Generation.,2023,"Yuming Jiang, Shuai Yang, Tong Liang Koh, Wayne Wu, Chen Change Loy, Ziwei Liu",CoRR abs/2304.08483 ,CORR,
43,Variational Relational Point Completion Network for Robust 3D Classification.,2023,"Liang Pan, Xinyi Chen, Zhongang Cai, Junzhe Zhang, Haiyu Zhao, Shuai Yi, Ziwei Liu",CoRR abs/2304.09131 ,CORR,
44,Transformer-Based Visual Segmentation: A Survey.,2023,"Xiangtai Li, Henghui Ding, Wenwei Zhang, Haobo Yuan, Jiangmiao Pang, Guangliang Cheng, Kai Chen, Ziwei Liu, Chen Change Loy",CoRR abs/2304.09854 ,CORR,
45,Collaborative Diffusion for Multi-Modal Face Generation and Editing.,2023,"Ziqi Huang, Kelvin C. K. Chan, Yuming Jiang, Ziwei Liu",CoRR abs/2304.10530 ,CORR,
46,Otter: A Multi-Modal Model with In-Context Instruction Tuning.,2023,"Bo Li, Yuanhan Zhang, Liangyu Chen, Jinghao Wang, Jingkang Yang, Ziwei Liu",CoRR abs/2305.03726 ,CORR,
47,StyleSync: High-Fidelity Generalized and Personalized Lip Sync in Style-based Generator.,2023,"Jiazhi Guan, Zhanwang Zhang, Hang Zhou, Tianshu Hu, Kaisiyuan Wang, Dongliang He, Haocheng Feng, Jingtuo Liu, Errui Ding, Ziwei Liu, Jingdong Wang",CoRR abs/2305.05445 ,CORR,
48,ConsistentNeRF: Enhancing Neural Radiance Fields with 3D Consistency for Sparse View Synthesis.,2023,"Shoukang Hu, Kaichen Zhou, Kaiyu Li, Longhui Yu, Lanqing Hong, Tianyang Hu, Zhenguo Li, Gim Hee Lee, Ziwei Liu",CoRR abs/2305.11031 ,CORR,
49,SAD: Segment Any RGBD.,2023,"Jun Cen, Yizheng Wu, Kewei Wang, Xingyi Li, Jingkang Yang, Yixuan Pei, Lingdong Kong, Ziwei Liu, Qifeng Chen",CoRR abs/2305.14207 ,CORR,
50,DeepFake-Adapter: Dual-Level Adapter for DeepFake Detection.,2023,"Rui Shao, Tianxing Wu, Liqiang Nie, Ziwei Liu",CoRR abs/2306.00863 ,CORR,
51,GP-UNIT: Generative Prior for Versatile Unsupervised Image-to-Image Translation.,2023,"Shuai Yang, Liming Jiang, Ziwei Liu, Chen Change Loy",CoRR abs/2306.04636 ,CORR,
52,MIMIC-IT: Multi-Modal In-Context Instruction Tuning.,2023,"Bo Li, Yuanhan Zhang, Liangyu Chen, Jinghao Wang, Fanyi Pu, Jingkang Yang, Chunyuan Li, Ziwei Liu",CoRR abs/2306.05425 ,CORR,
53,Rerender A Video: Zero-Shot Text-Guided Video-to-Video Translation.,2023,"Shuai Yang, Yifan Zhou, Ziwei Liu, Chen Change Loy",CoRR abs/2306.07954 ,CORR,
54,OpenOOD v1.5: Enhanced Benchmark for Out-of-Distribution Detection.,2023,"Jingyang Zhang, Jingkang Yang, Pengyun Wang, Haoqi Wang, Yueqian Lin, Haoran Zhang, Yiyou Sun, Xuefeng Du, Kaiyang Zhou, Wayne Zhang, Yixuan Li, Ziwei Liu, Yiran Chen, Hai Li",CoRR abs/2306.09301 ,CORR,
55,Segment Any Point Cloud Sequences by Distilling Vision Foundation Models.,2023,"Youquan Liu, Lingdong Kong, Jun Cen, Runnan Chen, Wenwei Zhang, Liang Pan, Kai Chen, Ziwei Liu",CoRR abs/2306.09347 ,CORR,
56,FunQA: Towards Surprising Video Comprehension.,2023,"Binzhu Xie, Sicheng Zhang, Zitang Zhou, Bo Li, Yuanhan Zhang, Jack Hessel, Jingkang Yang, Ziwei Liu",CoRR abs/2306.14899 ,CORR,
57,InternVid: A Large-scale Video-Text Dataset for Multimodal Understanding and Generation.,2023,"Yi Wang, Yinan He, Yizhuo Li, Kunchang Li, Jiashuo Yu, Xin Ma, Xinyuan Chen, Yaohui Wang, Ping Luo, Ziwei Liu, Yali Wang, Limin Wang, Yu Qiao",CoRR abs/2307.06942 ,CORR,
58,Pair then Relation: Pair-Net for Panoptic Scene Graph Generation.,2023,"Jinghao Wang, Zhengyu Wen, Xiangtai Li, Zujin Guo, Jingkang Yang, Ziwei Liu",CoRR abs/2307.08699 ,CORR,
59,DNA-Rendering: A Diverse Neural Actor Repository for High-Fidelity Human-centric Rendering.,2023,"Wei Cheng, Ruixiang Chen, Wanqi Yin, Siming Fan, Keyu Chen, Honglin He, Huiwen Luo, Zhongang Cai, Jingbo Wang, Yang Gao, Zhengming Yu, Zhengyu Lin, Daxuan Ren, Lei Yang, Ziwei Liu, Chen Change Loy, Chen Qian, Wayne Wu, Dahua Lin, Bo Dai, Kwan-Yee Lin",CoRR abs/2307.10173 ,CORR,
60,Temporally-Adaptive Models for Efficient Video Understanding.,2023,"Ziyuan Huang, Shiwei Zhang, Liang Pan, Zhiwu Qing, Yingya Zhang, Ziwei Liu, Marcelo H. Ang Jr.",CoRR abs/2308.05787 ,CORR,
61,HumanLiff: Layer-wise 3D Human Generation with Diffusion Model.,2023,"Shoukang Hu, Fangzhou Hong, Tao Hu, Liang Pan, Haiyi Mei, Weiye Xiao, Lei Yang, Ziwei Liu",CoRR abs/2308.09712 ,CORR,
62,Towards Real-World Visual Tracking with Temporal Contexts.,2023,"Ziang Cao, Ziyuan Huang, Liang Pan, Shiwei Zhang, Ziwei Liu, Changhong Fu",CoRR abs/2308.10330 ,CORR,
63,PointHPS: Cascaded 3D Human Pose and Shape Estimation from Point Clouds.,2023,"Zhongang Cai, Liang Pan, Chen Wei, Wanqi Yin, Fangzhou Hong, Mingyuan Zhang, Chen Change Loy, Lei Yang, Ziwei Liu",CoRR abs/2308.14492 ,CORR,
64,CityDreamer: Compositional Generative Model of Unbounded 3D Cities.,2023,"Haozhe Xie, Zhaoxi Chen, Fangzhou Hong, Ziwei Liu",CoRR abs/2309.00610 ,CORR,
65,ReliTalk: Relightable Talking Portrait Generation from a Single Video.,2023,"Haonan Qiu, Zhaoxi Chen, Yuming Jiang, Hang Zhou, Xiangyu Fan, Lei Yang, Wayne Wu, Ziwei Liu",CoRR abs/2309.02434 ,CORR,
66,DeformToon3D: Deformable 3D Toonification from Neural Radiance Fields.,2023,"Junzhe Zhang, Yushi Lan, Shuai Yang, Fangzhou Hong, Quan Wang, Chai Kiat Yeo, Ziwei Liu, Chen Change Loy",CoRR abs/2309.04410 ,CORR,
67,Large-Vocabulary 3D Diffusion Model with Transformer.,2023,"Ziang Cao, Fangzhou Hong, Tong Wu, Liang Pan, Ziwei Liu",CoRR abs/2309.07920 ,CORR,
68,FreeU: Free Lunch in Diffusion U-Net.,2023,"Chenyang Si, Ziqi Huang, Yuming Jiang, Ziwei Liu",CoRR abs/2309.11497 ,CORR,
69,MosaicFusion: Diffusion Models as Data Augmenters for Large Vocabulary Instance Segmentation.,2023,"Jiahao Xie, Wei Li, Xiangtai Li, Ziwei Liu, Yew Soon Ong, Chen Change Loy",CoRR abs/2309.13042 ,CORR,
70,Detecting and Grounding Multi-Modal Media Manipulation and Beyond.,2023,"Rui Shao, Tianxing Wu, Jianlong Wu, Liqiang Nie, Ziwei Liu",CoRR abs/2309.14203 ,CORR,
71,Robust Sequential DeepFake Detection.,2023,"Rui Shao, Tianxing Wu, Ziwei Liu",CoRR abs/2309.14991 ,CORR,
72,Deep Geometrized Cartoon Line Inbetweening.,2023,"Siyao Li, Tianpei Gu, Weiye Xiao, Henghui Ding, Ziwei Liu, Chen Change Loy",CoRR abs/2309.16643 ,CORR,
73,DreamGaussian: Generative Gaussian Splatting for Efficient 3D Content Creation.,2023,"Jiaxiang Tang, Jiawei Ren, Hang Zhou, Ziwei Liu, Gang Zeng",CoRR abs/2309.16653 ,CORR,
74,Learning to Prompt for Vision-Language Models.,2022,"Kaiyang Zhou, Jingkang Yang, Chen Change Loy, Ziwei Liu",Int. J. Comput. Vis. 130: 2337-2348 ,IJCV,
75,Delving into Inter-Image Invariance for Unsupervised Visual Representations.,2022,"Jiahao Xie, Xiaohang Zhan, Ziwei Liu, Yew-Soon Ong, Chen Change Loy",Int. J. Comput. Vis. 130: 2994-3013 ,IJCV,
76,CARAFE++: Unified Content-Aware ReAssembly of FEatures.,2022,"Jiaqi Wang, Kai Chen, Rui Xu, Ziwei Liu, Chen Change Loy, Dahua Lin",IEEE Trans. Pattern Anal. Mach. Intell. 44: 4674-4687 ,PAMI,
77,Chasing the Tail in Monocular 3D Human Reconstruction With Prototype Memory.,2022,"Yu Rong, Ziwei Liu, Chen Change Loy",IEEE Trans. Image Process. 31: 2907-2919 ,TIP,
78,AvatarCLIP: zero-shot text-driven generation and animation of 3D avatars.,2022,"Fangzhou Hong, Mingyuan Zhang, Liang Pan, Zhongang Cai, Lei Yang, Ziwei Liu",ACM Trans. Graph. 41: 161:1-161:19 ,TOG,
79,Text2Human: text-driven controllable human image generation.,2022,"Yuming Jiang, Shuai Yang, Haonan Qiu, Wayne Wu, Chen Change Loy, Ziwei Liu",ACM Trans. Graph. 41: 162:1-162:11 ,TOG,
80,Text2Light: Zero-Shot Text-Driven HDR Panorama Generation.,2022,"Zhaoxi Chen, Guangcong Wang, Ziwei Liu",ACM Trans. Graph. 41: 195:1-195:16 ,TOG,
81,VToonify: Controllable High-Resolution Portrait Video Style Transfer.,2022,"Shuai Yang, Liming Jiang, Ziwei Liu, Chen Change Loy",ACM Trans. Graph. 41: 203:1-203:15 ,TOG,
82,Visual Sound Localization in the Wild by Cross-Modal Interference Erasing.,2022,"Xian Liu, Rui Qian, Hang Zhou, Di Hu, Weiyao Lin, Ziwei Liu, Bolei Zhou, Xiaowei Zhou",AAAI 2022: 1801-1809,AAAI,A*
83,SepFusion: Finding Optimal Fusion Structures for Visual Sound Separation.,2022,"Dongzhan Zhou, Xinchi Zhou, Di Hu, Hang Zhou, Lei Bai, Ziwei Liu, Wanli Ouyang",AAAI 2022: 3544-3552,AAAI,A*
84,Full-Range Virtual Try-On with Recurrent Tri-Level Transform.,2022,"Han Yang, Xinrui Yu, Ziwei Liu",CVPR 2022: 3450-3459,CVPR,A*
85,Delving Deep into the Generalization of Vision Transformers under Distribution Shifts.,2022,"Chongzhi Zhang, Mingyuan Zhang, Shanghang Zhang, Daisheng Jin, Qiang Zhou, Zhongang Cai, Haiyu Zhao, Xianglong Liu, Ziwei Liu",CVPR 2022: 7267-7276,CVPR,A*
86,Pastiche Master: Exemplar-Based High-Resolution Portrait Style Transfer.,2022,"Shuai Yang, Liming Jiang, Ziwei Liu, Chen Change Loy",CVPR 2022: 7683-7692,CVPR,A*
87,Balanced MSE for Imbalanced Visual Regression.,2022,"Jiawei Ren, Mingyuan Zhang, Cunjun Yu, Ziwei Liu",CVPR 2022: 7916-7925,CVPR,A*
88,Bailando: 3D Dance Generation by Actor-Critic GPT with Choreographic Memory.,2022,"Siyao Li, Weijiang Yu, Tianpei Gu, Chunze Lin, Quan Wang, Chen Qian, Chen Change Loy, Ziwei Liu",CVPR 2022: 11040-11049,CVPR,A*
89,TCTrack: Temporal Contexts for Aerial Tracking.,2022,"Ziang Cao, Ziyuan Huang, Liang Pan, Shiwei Zhang, Ziwei Liu, Changhong Fu",CVPR 2022: 14778-14788,CVPR,A*
90,Versatile Multi-Modal Pre-Training for Human-Centric Perception.,2022,"Fangzhou Hong, Liang Pan, Zhongang Cai, Ziwei Liu",CVPR 2022: 16135-16145,CVPR,A*
91,Conditional Prompt Learning for Vision-Language Models.,2022,"Kaiyang Zhou, Jingkang Yang, Chen Change Loy, Ziwei Liu",CVPR 2022: 16795-16804,CVPR,A*
92,Unsupervised Image-to-Image Translation with Generative Prior.,2022,"Shuai Yang, Liming Jiang, Ziwei Liu, Chen Change Loy",CVPR 2022: 18311-18320,CVPR,A*
93,StyleGAN-Human: A Data-Centric Odyssey of Human Generation.,2022,"Jianglin Fu, Shikai Li, Yuming Jiang, Kwan-Yee Lin, Chen Qian, Chen Change Loy, Wayne Wu, Ziwei Liu",ECCV  2022: 1-19,ECCV,A*
94,UNIF: United Neural Implicit Functions for Clothed Human Reconstruction and Animation.,2022,"Shenhan Qian, Jiale Xu, Ziwei Liu, Liqian Ma, Shenghua Gao",ECCV  2022: 121-137,ECCV,A*
95,Panoptic Scene Graph Generation.,2022,"Jingkang Yang, Yi Zhe Ang, Zujin Guo, Kaiyang Zhou, Wayne Zhang, Ziwei Liu",ECCV  2022: 178-196,ECCV,A*
96,Fast-Vid2Vid: Spatial-Temporal Compression for Video-to-Video Synthesis.,2022,"Long Zhuo, Guangcong Wang, Shikai Li, Wayne Wu, Ziwei Liu",ECCV  2022: 289-305,ECCV,A*
97,Mind the Gap in Distilling StyleGANs.,2022,"Guodong Xu, Yuenan Hou, Ziwei Liu, Chen Change Loy",ECCV  2022: 423-439,ECCV,A*
98,StyleLight: HDR Panorama Generation for Lighting Estimation and Editing.,2022,"Guangcong Wang, Yinuo Yang, Chen Change Loy, Ziwei Liu",ECCV  2022: 477-492,ECCV,A*
99,X-Learner: Learning Cross Sources and Tasks for Universal Visual Representation.,2022,"Yinan He, Gengshi Huang, Siyu Chen, Jianing Teng, Kun Wang, Zhenfei Yin, Lu Sheng, Ziwei Liu, Yu Qiao, Jing Shao",ECCV  2022: 509-528,ECCV,A*
100,HuMMan: Multi-modal 4D Human Dataset for Versatile Sensing and Modeling.,2022,"Zhongang Cai, Daxuan Ren, Ailing Zeng, Zhengyu Lin, Tao Yu, Wenjia Wang, Xiangyu Fan, Yang Gao, Yifan Yu, Liang Pan, Fangzhou Hong, Mingyuan Zhang, Chen Change Loy, Lei Yang, Ziwei Liu",ECCV  2022: 557-577,ECCV,A*
101,Benchmarking Omni-Vision Representation Through the Lens of Visual Realms.,2022,"Yuanhan Zhang, Zhenfei Yin, Jing Shao, Ziwei Liu",ECCV  2022: 594-611,ECCV,A*
102,Relighting4D: Neural Relightable Human from Videos.,2022,"Zhaoxi Chen, Ziwei Liu",ECCV  2022: 606-623,ECCV,A*
103,CelebV-HQ: A Large-Scale Video Facial Attributes Dataset.,2022,"Hao Zhu, Wayne Wu, Wentao Zhu, Liming Jiang, Siwei Tang, Li Zhang, Ziwei Liu, Chen Change Loy",ECCV  2022: 650-667,ECCV,A*
104,StyleSwap: Style-Based Generator Empowers Robust Face Swapping.,2022,"Zhiliang Xu, Hang Zhou, Zhibin Hong, Ziwei Liu, Jiaming Liu, Zhizhi Guo, Junyu Han, Jingtuo Liu, Errui Ding, Jingdong Wang",ECCV  2022: 661-677,ECCV,A*
105,Detecting and Recovering Sequential DeepFake Manipulation.,2022,"Rui Shao, Tianxing Wu, Ziwei Liu",ECCV  2022: 712-728,ECCV,A*
106,TAda! Temporally-Adaptive Convolutions for Video Understanding.,2022,"Ziyuan Huang, Shiwei Zhang, Liang Pan, Zhiwu Qing, Mingqian Tang, Ziwei Liu, Marcelo H. Ang Jr.",ICLR 2022,ICLR,A*
107,BiBERT: Accurate Fully Binarized BERT.,2022,"Haotong Qin, Yifu Ding, Mingyuan Zhang, Qinghua Yan, Aishan Liu, Qingqing Dang, Ziwei Liu, Xianglong Liu",ICLR 2022,ICLR,A*
108,Benchmarking and Analyzing Point Cloud Classification under Corruptions.,2022,"Jiawei Ren, Liang Pan, Ziwei Liu",ICML 2022: 18559-18575,ICML,A*
109,Free Lunch for Surgical Video Understanding by Distilling Self-supervisions.,2022,"Xinpeng Ding, Ziwei Liu, Xiaomeng Li",MICCAI  2022: 365-375,MICCAI,A
110,AnimeRun: 2D Animation Visual Correspondence from Open Source 3D Movies.,2022,"Siyao Li, Yuhang Li, Bo Li, Chao Dong, Ziwei Liu, Chen Change Loy",NeurIPS 2022,NIPS,
111,Audio-Driven Co-Speech Gesture Video Generation.,2022,"Xian Liu, Qianyi Wu, Hang Zhou, Yuanqi Du, Wayne Wu, Dahua Lin, Ziwei Liu",NeurIPS 2022,NIPS,
112,Benchmarking and Analyzing 3D Human Pose and Shape Estimation Beyond Algorithms.,2022,"Hui En Pang, Zhongang Cai, Lei Yang, Tianwei Zhang, Ziwei Liu",NeurIPS 2022,NIPS,
113,OpenOOD: Benchmarking Generalized Out-of-Distribution Detection.,2022,"Jingkang Yang, Pengyun Wang, Dejian Zou, Zitang Zhou, Kunyuan Ding, Wenxuan Peng, Haoqi Wang, Guangyao Chen, Bo Li, Yiyou Sun, Xuefeng Du, Kaiyang Zhou, Wayne Zhang, Dan Hendrycks, Yixuan Li, Ziwei Liu",NeurIPS 2022,NIPS,
114,Masked Lip-Sync Prediction by Audio-Visual Contextual Exploitation in Transformers.,2022,"Yasheng Sun, Hang Zhou, Kaisiyuan Wang, Qianyi Wu, Zhibin Hong, Jingtuo Liu, Errui Ding, Jingdong Wang, Ziwei Liu, Hideki Koike",SIGGRAPH Asia 2022: 17:1-17:9,SIGGRAPHA,
115,Benchmarking and Analyzing Point Cloud Classification under Corruptions.,2022,"Jiawei Ren, Liang Pan, Ziwei Liu",CoRR abs/2202.03377 ,CORR,
116,Visual Sound Localization in the Wild by Cross-Modal Interference Erasing.,2022,"Xian Liu, Rui Qian, Hang Zhou, Di Hu, Weiyao Lin, Ziwei Liu, Bolei Zhou, Xiaowei Zhou",CoRR abs/2202.06406 ,CORR,
117,TCTrack: Temporal Contexts for Aerial Tracking.,2022,"Ziang Cao, Ziyuan Huang, Liang Pan, Shiwei Zhang, Ziwei Liu, Changhong Fu",CoRR abs/2203.01885 ,CORR,
118,Conditional Prompt Learning for Vision-Language Models.,2022,"Kaiyang Zhou, Jingkang Yang, Chen Change Loy, Ziwei Liu",CoRR abs/2203.05557 ,CORR,
